Component 1,Component 2,Method,Parameter,group
-0.3123657285459014,-0.7827961753999914,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.029222609792459255,-0.6027450544520067,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.15554361539274925,-0.5514765495835682,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.39183951021250535,-0.7832369099337154,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.21807484509164268,-1.046513629523519,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.1452460321334791,-1.0746962302711827,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.6133173781334093,-1.1535226200459865,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.6133173781334093,-1.1535226200459865,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.37037743971641107,-1.018771763309579,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.008589080633468702,0.7981246754284952,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.8781379676137833,-0.3051514137472461,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.5353707608375792,-0.8316770262922352,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.5353707608375792,-0.8316770262922352,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.5701227687505541,-0.6533888434791467,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.43383477264320225,-0.7245387648730673,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.3830681662128109,-0.8594188925061748,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.54866069825446,-0.8889236968550109,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.26824316571275225,-0.820666799419359,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.0290086081967354,0.9627487233632888,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.7235403922599027,0.6492101706340823,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.37571922069929514,-1.1099224470882056,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.6248115330112453,-0.8122363443004774,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.19471037594951243,-1.09186860414597,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.42054298500392684,-0.4160264165200365,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.7235403922599027,0.6492101706340823,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.8327836116971493,0.6914840717555777,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.06117026409330942,0.7672293880294261,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.0290086081967354,0.9627487233632888,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.05771485832175047,0.9530607000915846,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.34477735957189837,0.8561804673745449,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.3514223282803382,0.8275571320931573,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.4375410786553827,0.7984930622780454,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.33442423462888243,-0.3869623467049245,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.12318475071690436,-1.0936315422808667,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.21464528207483266,-1.0059985983018067,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.09317531286633361,-1.0733740266700105,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.04240778132474413,-1.0641267379320305,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.29624543903269124,-1.1103631816219297,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.7146690355297955,0.20605722514081992,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.8781379676137833,-0.3051514137472461,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.35746901117949614,0.8899004992828219,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.07602254550378452,-0.33061691532926957,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.4440703813185351,-1.4245951538758979,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.5982288828438912,-0.32084448648954317,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.4440703813185351,-1.4245951538758979,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.1524892866512012,-1.1942862680236226,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.12046101472756555,-1.2331029965587887,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.22957085019187415,-0.9564930315682647,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.06397831815022548,-0.9269882272194288,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.38247080551472695,-0.89408502893025,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.2400295104012264,-0.9478058232232329,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.015559084571513398,0.017702747146641454,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.49392653783590285,-0.2514911866675004,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.22121716164826272,-0.15945496558631272,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.49392653783590285,-0.2514911866675004,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.457512131356821,-0.2655824870413323,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.09982028157477353,-1.0447506913886226,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.32707806444895976,-1.2054804762040732,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.32707806444895976,-1.2054804762040732,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.32707806444895976,-1.2054804762040732,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.7384371865591453,-0.29215651575980506,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.48792710131700706,-1.0436852410136006,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.8571188898891333,1.5198699401412594,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:BETA-BARREL
1.0227114219307818,1.549374744490095,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:BETA-BARREL
-0.6027521018170657,-1.082437334100416,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.6661640385859919,-0.3096193262977244,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.5369859130234252,-0.26602322157505637,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.7666359140235436,-0.34352740774868806,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.632934569487802,0.461661544584853,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.21464528207483266,-1.0059985983018067,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.32707806444895976,-1.2054804762040732,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.32707806444895976,-1.2054804762040732,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.32707806444895976,-1.2054804762040732,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.7379296638985287,-0.3338393844769842,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.011636001630016289,-0.40165772020292406,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.47957341277339577,-0.24664717503164857,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.632934569487802,0.461661544584853,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.632934569487802,0.461661544584853,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.821232990024371,-0.24409249848665923,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.47675798852419354,-0.12783621922621163,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.40180835094196254,-1.0146211711984885,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.8611083529421989,-1.169629543545752,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.3731021008169479,-1.0049331479267845,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.23621581890031404,-0.9851163668496524,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-1.0283141869472971,-0.3822148653871537,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.42427516446815267,-0.39321695578980403,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.10929282704595013,-0.4428868136665279,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.5756591536555012,-0.2558298283212783,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.32707806444895976,-1.2054804762040732,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.12318475071690436,-1.0936315422808667,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.42861312753213865,-1.2239750536800331,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.02377606292497953,-1.0073208019029787,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.3507083764257675,-1.2759410463083456,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.4592208511919918,-1.0339972177418963,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.5707182792262429,-0.36745702926481644,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.46466647294827373,-0.5037886313957964,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.20631022182314082,-0.4165964219504607,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.5220789731983038,-0.5231646779392044,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.4072539726982445,-0.48441258485238853,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.7793266405199434,-0.18417453694528355,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.49267059649060885,-1.1759756718552368,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.23883293878266204,-1.129739228165338,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.8119541233640598,-0.3619573497762976,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.562369216238621,-0.19858315775850255,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.11610442337165948,-0.1557719917852017,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.6302580798787245,-0.40766059684950473,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.5154330793786652,-0.36890850376268874,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.9940051718057672,1.5396867212183911,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:BETA-BARREL
-0.6302580798787245,-0.40766059684950473,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.34319557862857675,-0.310780364132465,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.5087871855590275,-0.21465232958617345,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.658456807343122,-0.4590314888383875,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.1364147675234415,-0.7091593285918064,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.7300741500026598,-0.6436657999609612,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.7300741500026598,-0.6436657999609612,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.6649080972406974,-1.1178475322250132,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
1.2964839857640496,1.5890083066443599,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:BETA-BARREL
-0.49184740892491063,-1.0861471916777832,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.7281423786334688,-1.1922747131328024,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.4580205791286361,-0.349532457219281,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.9817938553210294,0.5719455149533266,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.49729580601478557,-0.9328371220170658,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.6302580798787245,-0.40766059684950473,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-1.1977371885593824,-0.44716488810706867,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.968087187559264,-0.3696607019334369,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-1.4847996898095301,-0.5440451208241083,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.7384371865591453,-0.29215651575980506,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-1.542212190059559,-0.5634211673675162,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.5320478139277603,-0.7545489392039775,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
1.261132766930595,1.550696948091268,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:BETA-BARREL
-0.3594797204254623,-1.1997590637358857,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.6728562536746933,-1.0680933487355473,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.9025062546748112,-1.145597534909179,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.3924387211329857,-0.9998364512998954,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.5625498465918196,-1.1627699087839667,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.7300741500026598,-0.6436657999609612,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.4321297532528231,-0.4586553897530136,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.5369859130234252,-0.26602322157505637,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.7384371865591453,-0.29215651575980506,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.4580205791286361,-0.349532457219281,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.9421037483123903,-0.09486838548868295,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-1.226443438684396,-0.45685291137877243,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-1.2551496888094114,-0.46654093465047647,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.9967934376842787,-0.379348725205141,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.8532621870592051,-0.33090860884662116,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.34439585069193324,-0.9952451246550807,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.4276056091684499,0.42857029675298725,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.3461897830085822,-1.1425123931731105,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.6553135656753042,-1.220457313880466,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.3403680018658407,-1.1482338056412975,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.39031234584173174,-1.1046417691537431,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.26541281361642216,-1.0152458870397867,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.29542225146699297,-1.1517596819110905,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.7904040650528933,-0.8417411486493132,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.5728455796286953,-0.38828455030609693,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.41762927064851424,-0.5474731299663195,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.6733174550662469,-0.4221926317570608,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.7450830803787833,-0.4464126899363206,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.7450830803787833,-0.4464126899363206,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.31535715759231375,-1.2376296877552537,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.26884237663323207,-1.037266340785539,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.566199685809057,-0.23402837612958144,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.608612603695837,0.6978898174854783,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.608612603695837,0.6978898174854783,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.608612603695837,0.6978898174854783,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.6439638225292922,0.6595784589323864,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.6439638225292922,0.6595784589323864,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.6466875585186309,0.7990499132103087,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.608612603695837,0.6978898174854783,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.608612603695837,0.6978898174854783,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.7346057918775114,-0.13107845849359864,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.29542225146699297,-1.1517596819110905,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.02911784390786386,-1.1213734084948064,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.5072637216330449,-1.0385885443867113,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.4410798773833213,-1.0953944804157627,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.6418420727940272,-0.07339105339709898,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.5154330793786652,-0.36890850376268874,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.17091263987852343,-0.377734828086617,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.34792623766299663,-0.44731392912344115,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.22168017142011284,-0.38698211682459677,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.7943262228831928,-1.135468777103751,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.2026585323835083,-1.0940722768145907,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.47855747150803013,-1.0289005211150075,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.21142987638320282,-1.0178902942421313,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.3262548768832619,-1.056642387328947,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.18059725096693421,-1.1130075888242745,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.6074955969906676,-1.1372235787684215,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.3328998455917024,-1.085265722610335,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.016741173579699946,-0.38830432042576923,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.6349887389131443,-0.5441941618404809,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.087233395851771,-0.7130878034664669,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.6439638225292922,0.6595784589323864,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.6439638225292922,0.6595784589323864,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.608612603695837,0.6978898174854783,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.3087121888838728,-1.2090063524738661,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.5949059359340714,-0.24371639940128526,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.5961052828862301,-0.8025483210287734,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.3576839378864174,-0.801226117427601,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.19388718838381408,-1.17025425938705,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.3930351567198726,-0.8395374759806927,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.48274362195061093,-1.414401760622119,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.7220938455119148,-1.0033524025322118,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.6439638225292922,0.6595784589323864,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.5154330793786652,-0.36890850376268874,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.6439638225292922,0.6595784589323864,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.586551322279263,0.6789545054757942,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.6439638225292922,0.6595784589323864,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.34406340771732774,-1.2473177110269575,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.1343483128425303,-1.2556835306974896,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.09932768676128487,-0.7140339079822654,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.2932958761757383,-1.2565649997649375,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.0865303441578937,-1.1019973619513983,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.07241721917531488,-1.1028788310188467,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.9360579905244302,-0.28284459157347525,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.02911784390786386,-1.1213734084948064,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.5799063535708224,0.7075778407571821,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-1.0128080362016953,-0.4227567803851215,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.2026585323835083,-1.0940722768145907,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.2975486267582475,-1.0469543640572432,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.16730731355005332,-1.0557609182614989,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.2754873453416726,-1.0658896760669268,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
0.03576281261630435,-1.092750073213418,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.5051373463417904,-1.1433938622405586,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.25342606392509787,-1.0848249880766105,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.282132314050113,-1.0945130113483148,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.2549523031846741,-0.6377872899614557,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.15009521830287426,-0.7047866192442857,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.6947313540708816,0.6688257476703664,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.6947313540708816,0.6688257476703664,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.9541480175080482,1.010934713837337,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
-0.8900905485495785,1.0589340956621327,PCA,n_components: 2,TRANSMEMBRANE PROTEINS:ALPHA-HELICAL
